se2,se4,se5,se9,se3a,q8,q9,q12,q13,q6,q93,q130,q5,q38,q40,q108,q110,q124,q126,q128,q32,q48,q49,q94,q103,q104,country
2.0,2.0,7.0,3.0,33.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,2.0,1.0,3.0,2.0,3.0,3.0,2.0,2.0,4.0,2.0,2.0,2.0,3.0,Taiwan
1.0,1.0,7.0,4.0,37.0,2.0,2.0,3.0,3.0,4.0,3.0,3.0,1.0,2.0,1.0,2.0,2.0,3.0,4.0,3.0,2.0,4.0,2.0,3.0,2.0,3.0,Taiwan
2.0,2.0,3.0,2.0,47.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,3.0,3.0,2.0,4.0,2.0,1.0,3.0,2.0,2.0,2.0,4.0,Taiwan
1.0,2.0,7.0,3.0,58.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,2.0,2.0,4.0,3.0,1.0,2.0,2.0,Taiwan
2.0,2.0,9.0,4.0,39.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,3.0,2.0,4.0,4.0,2.0,2.0,4.0,3.0,3.0,2.0,3.0,Taiwan
1.0,1.0,7.0,1.0,30.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,Taiwan
1.0,1.0,7.0,2.0,30.0,2.0,3.0,2.0,2.0,4.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,4.0,2.0,3.0,2.0,2.0,Taiwan
1.0,1.0,7.0,1.0,25.0,3.0,3.0,2.0,2.0,4.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,3.0,1.0,2.0,2.0,2.0,Taiwan
1.0,1.0,9.0,4.0,28.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0,4.0,2.0,1.0,2.0,2.0,4.0,4.0,3.0,2.0,4.0,2.0,2.0,3.0,3.0,Taiwan
1.0,1.0,9.0,2.0,30.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,3.0,2.0,4.0,4.0,2.0,2.0,4.0,3.0,2.0,2.0,3.0,Taiwan
2.0,2.0,7.0,2.0,36.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,Taiwan
2.0,2.0,7.0,2.0,25.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,4.0,2.0,2.0,2.0,4.0,Taiwan
1.0,2.0,7.0,4.0,51.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,4.0,3.0,2.0,3.0,2.0,Taiwan
1.0,2.0,7.0,1.0,46.0,4.0,4.0,3.0,4.0,5.0,4.0,1.0,3.0,2.0,1.0,1.0,1.0,3.0,3.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,Taiwan
1.0,2.0,7.0,2.0,37.0,3.0,2.0,2.0,3.0,4.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,Taiwan
1.0,1.0,6.0,98.0,29.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,1.0,1.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,Taiwan
2.0,2.0,10.0,5.0,37.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,1.0,3.0,2.0,4.0,4.0,2.0,1.0,3.0,3.0,2.0,2.0,2.0,Taiwan
1.0,2.0,7.0,2.0,43.0,1.0,3.0,3.0,3.0,4.0,3.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,4.0,1.0,2.0,4.0,2.0,2.0,3.0,2.0,Taiwan
2.0,1.0,8.0,3.0,23.0,1.0,2.0,2.0,2.0,3.0,3.0,4.0,3.0,1.0,1.0,3.0,3.0,3.0,4.0,1.0,2.0,4.0,1.0,2.0,2.0,2.0,Taiwan
1.0,2.0,7.0,99.0,63.0,1.0,3.0,2.0,3.0,3.0,4.0,3.0,4.0,2.0,1.0,1.0,3.0,4.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,Taiwan
1.0,2.0,7.0,3.0,32.0,4.0,2.0,4.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,3.0,2.0,3.0,4.0,1.0,2.0,4.0,1.0,3.0,2.0,3.0,Taiwan
2.0,2.0,2.0,1.0,73.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,4.0,3.0,2.0,3.0,2.0,2.0,2.0,1.0,Taiwan
1.0,1.0,7.0,3.0,34.0,2.0,3.0,3.0,3.0,4.0,3.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,Taiwan
2.0,4.0,3.0,1.0,47.0,2.0,2.0,2.0,2.0,4.0,2.0,3.0,2.0,2.0,1.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,1.0,3.0,2.0,2.0,Taiwan
2.0,1.0,7.0,2.0,22.0,3.0,4.0,4.0,3.0,3.0,3.0,2.0,3.0,2.0,1.0,1.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,Taiwan
1.0,2.0,7.0,2.0,75.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,1.0,2.0,3.0,2.0,2.0,2.0,Taiwan
2.0,1.0,7.0,1.0,49.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,3.0,2.0,3.0,2.0,1.0,3.0,3.0,2.0,2.0,3.0,Taiwan
1.0,2.0,3.0,2.0,66.0,2.0,3.0,3.0,2.0,4.0,2.0,1.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,1.0,4.0,3.0,2.0,2.0,3.0,Taiwan
1.0,2.0,6.0,2.0,36.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,1.0,1.0,3.0,2.0,3.0,3.0,2.0,2.0,4.0,2.0,2.0,3.0,3.0,Taiwan
2.0,2.0,3.0,1.0,53.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,1.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,Taiwan
2.0,2.0,7.0,1.0,29.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,1.0,3.0,3.0,3.0,4.0,2.0,1.0,3.0,2.0,3.0,4.0,4.0,Taiwan
2.0,2.0,3.0,1.0,40.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,2.0,1.0,2.0,3.0,1.0,3.0,1.0,2.0,3.0,1.0,3.0,3.0,2.0,Taiwan
2.0,2.0,7.0,2.0,45.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,Taiwan
1.0,2.0,7.0,98.0,39.0,2.0,2.0,2.0,1.0,4.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,4.0,2.0,2.0,4.0,3.0,2.0,2.0,3.0,Taiwan
2.0,1.0,8.0,2.0,23.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,4.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,1.0,2.0,3.0,2.0,Taiwan
2.0,2.0,3.0,1.0,60.0,1.0,3.0,3.0,3.0,4.0,2.0,3.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,2.0,2.0,4.0,2.0,4.0,2.0,3.0,Taiwan
2.0,1.0,9.0,3.0,25.0,3.0,2.0,2.0,2.0,5.0,2.0,3.0,5.0,2.0,1.0,4.0,2.0,4.0,4.0,2.0,2.0,4.0,2.0,3.0,2.0,2.0,Taiwan
1.0,2.0,7.0,1.0,26.0,2.0,2.0,3.0,2.0,4.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,4.0,2.0,3.0,2.0,3.0,2.0,2.0,Taiwan
2.0,1.0,7.0,1.0,26.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0,4.0,2.0,1.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,Taiwan
1.0,2.0,7.0,1.0,42.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,Taiwan
1.0,2.0,7.0,1.0,35.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,2.0,2.0,Taiwan
2.0,2.0,7.0,1.0,42.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0,3.0,3.0,3.0,2.0,4.0,1.0,2.0,2.0,2.0,Taiwan
2.0,2.0,7.0,1.0,38.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,1.0,3.0,1.0,4.0,4.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,Taiwan
2.0,1.0,7.0,99.0,31.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,1.0,1.0,3.0,2.0,4.0,4.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,Taiwan
2.0,2.0,3.0,1.0,59.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,2.0,1.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,3.0,2.0,3.0,Taiwan
1.0,2.0,7.0,2.0,34.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,1.0,2.0,2.0,3.0,3.0,2.0,4.0,3.0,2.0,2.0,3.0,2.0,Taiwan
2.0,2.0,9.0,4.0,51.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,3.0,3.0,4.0,4.0,3.0,2.0,4.0,3.0,2.0,2.0,3.0,Taiwan
1.0,2.0,9.0,3.0,51.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,4.0,4.0,3.0,2.0,4.0,3.0,2.0,2.0,2.0,Taiwan
1.0,1.0,9.0,2.0,26.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,4.0,4.0,4.0,2.0,3.0,4.0,3.0,2.0,1.0,Taiwan
2.0,2.0,7.0,3.0,35.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,1.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,1.0,3.0,2.0,3.0,Taiwan
1.0,2.0,7.0,2.0,56.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,Taiwan
2.0,9.0,3.0,1.0,30.0,1.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,1.0,3.0,3.0,4.0,4.0,2.0,2.0,4.0,3.0,2.0,2.0,3.0,Taiwan
1.0,1.0,7.0,1.0,27.0,3.0,2.0,2.0,2.0,4.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,2.0,3.0,4.0,3.0,2.0,2.0,3.0,Taiwan
1.0,2.0,7.0,1.0,78.0,1.0,1.0,3.0,4.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,4.0,3.0,2.0,2.0,3.0,Taiwan
2.0,2.0,6.0,2.0,37.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,4.0,2.0,4.0,3.0,2.0,Taiwan
1.0,2.0,10.0,2.0,30.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,4.0,2.0,1.0,2.0,2.0,4.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,Taiwan
2.0,2.0,2.0,1.0,64.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,Taiwan
1.0,1.0,7.0,1.0,30.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,1.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,1.0,2.0,Taiwan
1.0,2.0,7.0,2.0,53.0,2.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,4.0,3.0,2.0,3.0,4.0,3.0,3.0,2.0,2.0,Taiwan
1.0,2.0,7.0,2.0,43.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,4.0,1.0,2.0,2.0,3.0,Taiwan
2.0,1.0,7.0,1.0,29.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,3.0,3.0,2.0,2.0,2.0,Taiwan
2.0,2.0,7.0,3.0,39.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,1.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,Taiwan
1.0,1.0,7.0,99.0,28.0,1.0,1.0,2.0,2.0,4.0,2.0,4.0,4.0,2.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,3.0,2.0,3.0,4.0,1.0,Taiwan
1.0,2.0,9.0,5.0,30.0,2.0,2.0,2.0,2.0,4.0,3.0,2.0,4.0,2.0,1.0,3.0,2.0,2.0,3.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,Taiwan
1.0,2.0,9.0,2.0,82.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,4.0,2.0,1.0,3.0,2.0,4.0,4.0,3.0,2.0,4.0,3.0,2.0,2.0,2.0,Taiwan
1.0,2.0,10.0,4.0,41.0,2.0,2.0,3.0,3.0,3.0,2.0,4.0,3.0,2.0,1.0,3.0,3.0,3.0,4.0,4.0,2.0,4.0,2.0,3.0,4.0,4.0,Taiwan
2.0,5.0,9.0,2.0,40.0,2.0,3.0,3.0,3.0,4.0,3.0,2.0,4.0,2.0,1.0,3.0,2.0,3.0,4.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,Taiwan
1.0,2.0,7.0,2.0,40.0,2.0,2.0,2.0,2.0,5.0,4.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,4.0,3.0,1.0,4.0,3.0,3.0,2.0,1.0,Taiwan
2.0,2.0,7.0,2.0,54.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,2.0,1.0,3.0,3.0,1.0,2.0,3.0,2.0,1.0,2.0,2.0,Taiwan
2.0,2.0,9.0,3.0,47.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,1.0,2.0,2.0,2.0,Taiwan
1.0,2.0,8.0,5.0,38.0,3.0,4.0,3.0,4.0,4.0,3.0,2.0,3.0,2.0,1.0,3.0,2.0,4.0,4.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,Taiwan
2.0,2.0,7.0,3.0,50.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,3.0,2.0,3.0,3.0,2.0,2.0,4.0,2.0,3.0,3.0,2.0,Taiwan
2.0,5.0,7.0,3.0,31.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,1.0,1.0,3.0,3.0,3.0,3.0,2.0,1.0,4.0,1.0,3.0,3.0,3.0,Taiwan
2.0,2.0,7.0,2.0,35.0,1.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,Taiwan
1.0,1.0,7.0,3.0,27.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,1.0,2.0,1.0,3.0,Taiwan
2.0,1.0,8.0,2.0,24.0,3.0,2.0,2.0,2.0,5.0,3.0,3.0,3.0,2.0,1.0,3.0,3.0,4.0,4.0,2.0,2.0,4.0,2.0,2.0,2.0,3.0,Taiwan
2.0,2.0,7.0,1.0,39.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,Taiwan
1.0,2.0,7.0,2.0,50.0,3.0,3.0,3.0,3.0,5.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,3.0,2.0,3.0,3.0,Taiwan
2.0,1.0,8.0,1.0,23.0,3.0,2.0,3.0,2.0,4.0,3.0,3.0,2.0,1.0,1.0,4.0,4.0,4.0,4.0,1.0,3.0,4.0,3.0,2.0,2.0,3.0,Taiwan
1.0,1.0,9.0,3.0,35.0,2.0,2.0,2.0,2.0,4.0,2.0,3.0,3.0,2.0,1.0,3.0,2.0,3.0,3.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,Taiwan
2.0,2.0,3.0,1.0,54.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,1.0,2.0,3.0,3.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,Taiwan
2.0,2.0,9.0,4.0,35.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,Taiwan
2.0,1.0,9.0,2.0,29.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,3.0,2.0,3.0,4.0,2.0,1.0,4.0,3.0,1.0,2.0,3.0,Taiwan
2.0,2.0,9.0,4.0,34.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,1.0,3.0,2.0,3.0,4.0,3.0,2.0,4.0,2.0,2.0,3.0,3.0,Taiwan
2.0,2.0,7.0,2.0,44.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,1.0,1.0,2.0,2.0,3.0,4.0,2.0,2.0,4.0,2.0,3.0,2.0,2.0,Taiwan
2.0,1.0,8.0,3.0,23.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,2.0,1.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,Taiwan
2.0,2.0,7.0,4.0,36.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0,3.0,2.0,4.0,3.0,2.0,2.0,4.0,2.0,2.0,3.0,3.0,Taiwan
1.0,2.0,7.0,2.0,52.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,1.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,1.0,2.0,3.0,3.0,Taiwan
2.0,1.0,9.0,3.0,24.0,2.0,2.0,3.0,3.0,4.0,2.0,3.0,1.0,2.0,1.0,3.0,2.0,3.0,4.0,3.0,2.0,4.0,3.0,3.0,3.0,3.0,Taiwan
1.0,2.0,9.0,4.0,46.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,2.0,1.0,3.0,2.0,4.0,4.0,3.0,2.0,4.0,1.0,2.0,2.0,2.0,Taiwan
2.0,2.0,7.0,5.0,38.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,1.0,1.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,Taiwan
1.0,2.0,7.0,2.0,59.0,2.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,1.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,Taiwan
2.0,2.0,10.0,4.0,49.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,4.0,1.0,1.0,3.0,2.0,4.0,4.0,3.0,1.0,3.0,2.0,2.0,2.0,3.0,Taiwan
1.0,2.0,7.0,2.0,65.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,1.0,2.0,3.0,3.0,3.0,2.0,2.0,4.0,3.0,2.0,3.0,3.0,Taiwan
2.0,2.0,7.0,2.0,46.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,1.0,3.0,3.0,3.0,4.0,2.0,2.0,4.0,1.0,3.0,3.0,3.0,Taiwan
2.0,2.0,7.0,3.0,42.0,2.0,3.0,2.0,3.0,5.0,4.0,2.0,5.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,4.0,4.0,3.0,2.0,3.0,Taiwan
1.0,2.0,10.0,4.0,50.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0,2.0,1.0,4.0,4.0,3.0,3.0,4.0,Taiwan
1.0,2.0,9.0,99.0,61.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,4.0,3.0,4.0,1.0,4.0,Taiwan
1.0,2.0,6.0,98.0,76.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,2.0,1.0,2.0,2.0,3.0,3.0,2.0,2.0,4.0,1.0,3.0,2.0,2.0,Taiwan
1.0,2.0,9.0,5.0,56.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,1.0,2.0,2.0,4.0,4.0,3.0,2.0,3.0,4.0,3.0,2.0,3.0,Taiwan
2.0,2.0,7.0,2.0,48.0,4.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,Taiwan
1.0,2.0,7.0,5.0,53.0,2.0,3.0,4.0,3.0,4.0,3.0,2.0,3.0,2.0,1.0,2.0,1.0,4.0,4.0,3.0,2.0,4.0,2.0,3.0,2.0,2.0,Taiwan
1.0,1.0,6.0,98.0,27.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,3.0,2.0,1.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,1.0,2.0,2.0,3.0,Taiwan
1.0,1.0,8.0,2.0,23.0,3.0,2.0,3.0,2.0,1.0,2.0,4.0,2.0,1.0,1.0,3.0,2.0,3.0,4.0,2.0,2.0,4.0,1.0,2.0,2.0,4.0,Taiwan
1.0,1.0,6.0,98.0,24.0,3.0,3.0,2.0,2.0,4.0,3.0,2.0,3.0,2.0,1.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,1.0,1.0,3.0,2.0,Taiwan
1.0,2.0,9.0,4.0,54.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,4.0,4.0,2.0,1.0,4.0,2.0,2.0,2.0,3.0,Taiwan
1.0,2.0,9.0,2.0,35.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,2.0,1.0,2.0,3.0,4.0,4.0,2.0,2.0,4.0,3.0,2.0,2.0,3.0,Taiwan
2.0,2.0,7.0,2.0,47.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,1.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,1.0,2.0,3.0,2.0,Taiwan
1.0,2.0,7.0,3.0,41.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,1.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,Taiwan
1.0,2.0,7.0,2.0,70.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,1.0,2.0,2.0,3.0,4.0,2.0,1.0,2.0,3.0,1.0,1.0,3.0,Taiwan
2.0,2.0,3.0,1.0,60.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,3.0,2.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,3.0,3.0,Taiwan
1.0,1.0,7.0,2.0,31.0,2.0,2.0,3.0,2.0,4.0,2.0,3.0,3.0,2.0,1.0,3.0,2.0,3.0,3.0,3.0,2.0,4.0,2.0,2.0,2.0,3.0,Taiwan
2.0,2.0,3.0,2.0,52.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,4.0,2.0,1.0,2.0,2.0,3.0,3.0,3.0,1.0,3.0,3.0,2.0,2.0,2.0,Taiwan
1.0,2.0,7.0,4.0,33.0,3.0,3.0,2.0,3.0,4.0,3.0,3.0,4.0,2.0,2.0,3.0,2.0,4.0,4.0,3.0,2.0,4.0,2.0,3.0,3.0,2.0,Taiwan
2.0,2.0,7.0,4.0,46.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,Taiwan
2.0,2.0,9.0,1.0,47.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,4.0,4.0,3.0,1.0,4.0,3.0,2.0,2.0,3.0,Taiwan
1.0,1.0,6.0,2.0,26.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,2.0,1.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,Taiwan
2.0,2.0,7.0,3.0,49.0,2.0,3.0,3.0,3.0,4.0,3.0,2.0,3.0,2.0,1.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,Taiwan
2.0,2.0,7.0,2.0,36.0,2.0,3.0,3.0,3.0,2.0,3.0,4.0,2.0,2.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,4.0,2.0,3.0,1.0,2.0,Taiwan
1.0,2.0,3.0,1.0,76.0,2.0,3.0,3.0,2.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0,4.0,1.0,2.0,3.0,3.0,2.0,3.0,2.0,Taiwan
1.0,6.0,6.0,4.0,26.0,3.0,3.0,2.0,2.0,4.0,3.0,3.0,4.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,Taiwan
2.0,6.0,3.0,3.0,55.0,2.0,2.0,2.0,2.0,5.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,1.0,3.0,3.0,1.0,2.0,2.0,Taiwan
1.0,3.0,7.0,3.0,23.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,Taiwan
1.0,1.0,7.0,5.0,25.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,3.0,2.0,3.0,3.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,Taiwan
1.0,5.0,7.0,1.0,38.0,3.0,1.0,1.0,3.0,4.0,3.0,2.0,3.0,2.0,1.0,2.0,2.0,3.0,1.0,2.0,1.0,3.0,1.0,4.0,2.0,2.0,Taiwan
1.0,2.0,7.0,2.0,38.0,2.0,2.0,2.0,4.0,3.0,2.0,3.0,3.0,2.0,1.0,3.0,1.0,3.0,4.0,2.0,1.0,4.0,3.0,3.0,2.0,3.0,Taiwan
